document,dm_count_doc,word_count_doc,dm_words_perc,dm_sentences,sentence_count_doc,dm_sentences_perc,dm_count_min,dm_count_max,dm_count_mean,dm_count_median
show_5lY4b5PGOvMuOYOjOVEcb9/3EaeEgjl5QuAujGS0S2Gtw.txt/000000130,463.0,5996.0,7.721814543028686,191.0,316.0,60.44303797468354,1.0,11.0,2.424083769633508,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/5PneRrLvVO886BDCgy3j4A.txt/000000131,728.0,8364.0,8.703969392635102,260.0,387.0,67.18346253229974,1.0,11.0,2.8,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/1eIGT91HEXmaMLbAkke3f4.txt/000000132,28.0,372.0,7.526881720430108,12.0,17.0,70.58823529411765,1.0,6.0,2.3333333333333335,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/5Py5B8yyEQrMFbuMomA9uK.txt/000000133,431.0,5595.0,7.703306523681859,182.0,285.0,63.85964912280702,1.0,11.0,2.368131868131868,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/4CyjtpZzhyBLBwVrnPLvxr.txt/000000134,417.0,5032.0,8.286963434022258,168.0,246.0,68.29268292682927,1.0,10.0,2.482142857142857,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/0LrNjDM18KESHLMwofbflD.txt/000000135,184.0,2531.0,7.2698538127222445,70.0,128.0,54.6875,1.0,8.0,2.6285714285714286,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/0GwBbYxCb3Lyeu6630d0C7.txt/000000136,497.0,5878.0,8.455256890098672,184.0,279.0,65.94982078853046,1.0,14.0,2.7010869565217392,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/1kDrqSeMT1TpkmPBuo1b0w.txt/000000137,488.0,5650.0,8.63716814159292,177.0,259.0,68.33976833976834,1.0,17.0,2.7570621468926553,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/215FYVlX9nh3L2VMfZ5GYs.txt/000000138,145.0,1667.0,8.698260347930415,52.0,78.0,66.66666666666667,1.0,19.0,2.7884615384615383,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/0nsYhJSseHQjm5ikn5KYQR.txt/000000139,577.0,5621.0,10.265077388365059,189.0,255.0,74.11764705882354,1.0,15.0,3.052910052910053,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/0ZolA8TZOLZwqF8DwzsX2y.txt/000000140,403.0,4595.0,8.770402611534276,141.0,198.0,71.21212121212122,1.0,10.0,2.858156028368794,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/4pqwn2m8Ke54N1RtIJf1jB.txt/000000141,455.0,5623.0,8.09176596123066,172.0,282.0,60.99290780141844,1.0,17.0,2.645348837209302,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/3mTk1lZ9x41lqpy0NviaGe.txt/000000142,542.0,6337.0,8.552943032980906,204.0,322.0,63.35403726708075,1.0,13.0,2.656862745098039,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/3iQe6yE15QRkhVsJ7KeiRP.txt/000000143,576.0,6160.0,9.35064935064935,198.0,263.0,75.2851711026616,1.0,15.0,2.909090909090909,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/4KhVSxUoPVCrU3G4CvYP6Y.txt/000000144,546.0,6403.0,8.527252850226457,210.0,309.0,67.96116504854369,1.0,11.0,2.6,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/4ctP7597tpXE4n8hyxh9y0.txt/000000145,13.0,308.0,4.220779220779221,9.0,25.0,36.0,1.0,3.0,1.4444444444444444,1.0
show_5lY4b5PGOvMuOYOjOVEcb9/6TkPAlz8jTGuzb1GXBOHHK.txt/000000146,523.0,6023.0,8.68338037522829,167.0,263.0,63.49809885931559,1.0,21.0,3.1317365269461077,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/1t9xpsHGHfGxuRFso39Wc8.txt/000000147,458.0,5284.0,8.667676003028008,184.0,298.0,61.74496644295302,1.0,14.0,2.489130434782609,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/0cB6mp9Uj8GzJ0pONV9OdU.txt/000000148,21.0,311.0,6.752411575562701,12.0,25.0,48.0,1.0,4.0,1.75,1.0
show_5lY4b5PGOvMuOYOjOVEcb9/5CKWtFX7F5Or0tIe4Y93WJ.txt/000000149,503.0,6003.0,8.379143761452607,203.0,314.0,64.64968152866243,1.0,11.0,2.477832512315271,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/3A2CqSh4SpSZWtuyKqIGIf.txt/000000150,511.0,6277.0,8.140831607455791,192.0,299.0,64.21404682274247,1.0,11.0,2.6614583333333335,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/0GIo3ifU1sI5QcWwxqD90w.txt/000000151,494.0,6158.0,8.02208509256252,179.0,295.0,60.67796610169491,1.0,13.0,2.7597765363128492,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/6GvKCeMiJIYi7OS1pYFKiJ.txt/000000152,426.0,5307.0,8.027133973996609,175.0,257.0,68.09338521400778,1.0,10.0,2.434285714285714,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/3MMD5hXz2pkoT9AwHToxUP.txt/000000153,541.0,6889.0,7.853099143562201,213.0,326.0,65.33742331288343,1.0,11.0,2.539906103286385,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/7cdR9LwUsLsj2PWf7lJEw5.txt/000000154,455.0,5449.0,8.350155991925124,180.0,297.0,60.60606060606061,1.0,12.0,2.5277777777777777,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/1pUZDEEfvrOonvNhSy5mf0.txt/000000155,238.0,3044.0,7.818659658344284,96.0,160.0,60.0,1.0,11.0,2.4791666666666665,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/1Pjl9mzSWG3VIvqIiT8jqO.txt/000000156,540.0,6482.0,8.330762110459734,208.0,304.0,68.42105263157895,1.0,11.0,2.5961538461538463,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/5Zqxuhiumf6fysfqSwx8w6.txt/000000157,510.0,6340.0,8.04416403785489,181.0,273.0,66.3003663003663,1.0,13.0,2.81767955801105,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/4NY7wJRPVdWnJzhlFmIPTJ.txt/000000158,668.0,7697.0,8.678705989346499,257.0,378.0,67.98941798941799,1.0,13.0,2.5992217898832686,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/5Lw96WvRwdyFrCH3f3WntJ.txt/000000159,525.0,6468.0,8.116883116883116,202.0,311.0,64.95176848874598,1.0,9.0,2.599009900990099,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/1xknah0bAcLoYMO50NO8DR.txt/000000160,685.0,7806.0,8.775301050473994,240.0,364.0,65.93406593406593,1.0,15.0,2.8541666666666665,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/4ESEpwQQDe5fNot3EENDdW.txt/000000161,606.0,6712.0,9.028605482717522,198.0,283.0,69.96466431095406,1.0,15.0,3.0606060606060606,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/42JVEA4IqCD3paypAkkUvX.txt/000000162,578.0,7062.0,8.184650240725007,238.0,337.0,70.62314540059347,1.0,10.0,2.4285714285714284,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/3iMLOaNVAy0s6RsdecUySj.txt/000000163,408.0,5062.0,8.060055314105098,175.0,246.0,71.13821138211382,1.0,10.0,2.3314285714285714,1.0
show_5lY4b5PGOvMuOYOjOVEcb9/6CjQ8MDmDGTgLCLmdcuYnO.txt/000000164,564.0,6918.0,8.152645273200347,209.0,350.0,59.714285714285715,1.0,13.0,2.6985645933014353,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/2aDjG1b30sqkh4bZNcUGyU.txt/000000165,527.0,6644.0,7.9319686935580975,206.0,347.0,59.36599423631124,1.0,14.0,2.558252427184466,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/1Cu6MeI897rRLyRhkxTnqi.txt/000000166,28.0,304.0,9.210526315789474,14.0,19.0,73.6842105263158,1.0,4.0,2.0,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/7lngcBcYzBreyex0Z0m4C0.txt/000000167,394.0,5068.0,7.774269928966062,155.0,272.0,56.98529411764706,1.0,13.0,2.541935483870968,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/0UhyN2quS8KlxwB3xJYdAH.txt/000000168,25.0,452.0,5.530973451327434,12.0,28.0,42.857142857142854,1.0,9.0,2.0833333333333335,1.5
show_5lY4b5PGOvMuOYOjOVEcb9/0M2BGsneuubYxpMqI1zrKg.txt/000000169,436.0,5034.0,8.661104489471594,166.0,243.0,68.3127572016461,1.0,10.0,2.6265060240963853,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/3tReIj2u5HlICQze1IUGV9.txt/000000170,501.0,6127.0,8.176921821446058,201.0,328.0,61.28048780487805,1.0,11.0,2.4925373134328357,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/3igDOGG23FtqSM1F6VlhCk.txt/000000171,458.0,5525.0,8.289592760180996,191.0,301.0,63.45514950166113,1.0,10.0,2.397905759162304,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/5bX9huvT9mVpYpQWuzjR8f.txt/000000172,453.0,5747.0,7.882373412215069,188.0,319.0,58.93416927899686,1.0,11.0,2.4095744680851063,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/76gJEWheoh7blMjnCUFweI.txt/000000173,262.0,3548.0,7.384441939120632,101.0,180.0,56.111111111111114,1.0,14.0,2.594059405940594,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/68BMrqxthXNWIxsr8ZXimh.txt/000000174,580.0,7448.0,7.7873254564983885,214.0,354.0,60.451977401129945,1.0,12.0,2.710280373831776,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/4VsPOeeV4mr0JJGZnh26ft.txt/000000175,671.0,8282.0,8.101907751750785,222.0,332.0,66.86746987951807,1.0,18.0,3.0225225225225225,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/7w98tfnOOcXOFtU5It9Mfz.txt/000000176,373.0,4891.0,7.62625230014312,154.0,275.0,56.0,1.0,10.0,2.4220779220779223,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/0yYnDHT3gVrsPI3ps02Nmp.txt/000000177,459.0,5328.0,8.614864864864865,176.0,262.0,67.17557251908397,1.0,15.0,2.6079545454545454,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/1wMso1MxQQtavQzLrUJQqU.txt/000000178,452.0,5481.0,8.246670315635832,170.0,272.0,62.5,1.0,11.0,2.6588235294117646,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/6AcJLdgVdgV6ZRs3eTjlua.txt/000000179,15.0,315.0,4.761904761904762,10.0,19.0,52.63157894736842,1.0,3.0,1.5,1.0
show_5lY4b5PGOvMuOYOjOVEcb9/0y6QSAzkzAmw3AnoT6ygZt.txt/000000180,161.0,1987.0,8.102667337695017,70.0,100.0,70.0,1.0,8.0,2.3,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/0RkZO33HeNvzM9MIJprqtU.txt/000000181,432.0,5120.0,8.4375,162.0,261.0,62.06896551724138,1.0,12.0,2.6666666666666665,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/6o8iHym7rXfY3XvAoCUF2L.txt/000000182,465.0,5694.0,8.166491043203372,187.0,295.0,63.389830508474574,1.0,14.0,2.486631016042781,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/7vYjYu6nuuvTzJka1swRy4.txt/000000183,420.0,4813.0,8.726366091834615,164.0,278.0,58.992805755395686,1.0,11.0,2.5609756097560976,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/3bKnA4xcA1oQ62EyNGqfeI.txt/000000184,29.0,471.0,6.1571125265392785,19.0,35.0,54.285714285714285,1.0,4.0,1.5263157894736843,1.0
show_5lY4b5PGOvMuOYOjOVEcb9/2JRcf99AkL57VyDlLAmDYd.txt/000000185,521.0,5658.0,9.20820077765995,184.0,253.0,72.72727272727273,1.0,13.0,2.8315217391304346,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/5kHBARkZZe9mKvbXlRnQ8T.txt/000000186,21.0,367.0,5.722070844686648,10.0,27.0,37.03703703703704,1.0,5.0,2.1,1.0
show_5lY4b5PGOvMuOYOjOVEcb9/0H9vHAnUceHohNYtiVPv5c.txt/000000187,436.0,5146.0,8.472600077730275,154.0,229.0,67.24890829694323,1.0,17.0,2.831168831168831,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/6rxKaP85aZ9iO7rztd189W.txt/000000188,476.0,6413.0,7.422423202869172,173.0,268.0,64.55223880597015,1.0,9.0,2.7514450867052025,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/3E1EpfIPJXyt2B0aguvQrN.txt/000000189,441.0,5210.0,8.464491362763916,165.0,268.0,61.56716417910448,1.0,11.0,2.672727272727273,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/42t9q2oy52sZg5f7tyndVM.txt/000000190,588.0,7551.0,7.7870480731029,219.0,357.0,61.34453781512605,1.0,14.0,2.684931506849315,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/6Ft9HunKBhXgRdLkdO4QLq.txt/000000191,594.0,7151.0,8.30653055516711,213.0,353.0,60.3399433427762,1.0,10.0,2.788732394366197,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/6OUy4AVx2OqmiuBvj1B1UZ.txt/000000192,542.0,5728.0,9.462290502793296,188.0,280.0,67.14285714285714,1.0,13.0,2.882978723404255,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/1D78VfU9fRsEDKX8JtJIem.txt/000000193,438.0,5901.0,7.422470767666497,204.0,399.0,51.12781954887218,1.0,9.0,2.1470588235294117,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/2KTzRKjGsUcoibEOZYoabY.txt/000000194,442.0,5220.0,8.46743295019157,161.0,237.0,67.9324894514768,1.0,12.0,2.7453416149068324,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/7oJytSsawVtqQzGniEajf3.txt/000000195,489.0,6397.0,7.6442082226043455,191.0,301.0,63.45514950166113,1.0,15.0,2.56020942408377,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/1VIx0bVphvFbrOn7bnEZZf.txt/000000196,388.0,4796.0,8.090075062552128,141.0,224.0,62.94642857142857,1.0,12.0,2.75177304964539,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/4fOv3XCKoWE900YnFwSbp6.txt/000000197,533.0,6606.0,8.068422646079322,209.0,320.0,65.3125,1.0,14.0,2.550239234449761,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/4IIposSiseR71dPDPvJ74K.txt/000000198,537.0,6419.0,8.36578906371709,215.0,324.0,66.35802469135803,1.0,11.0,2.4976744186046513,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/6L4HXVxO3GGxxtYlUgS4zb.txt/000000199,481.0,5906.0,8.144260074500508,209.0,325.0,64.3076923076923,1.0,9.0,2.3014354066985647,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/5djlCyK7F3JKJsjzwhnlfU.txt/000000200,469.0,5868.0,7.992501704158146,184.0,306.0,60.130718954248366,1.0,14.0,2.5489130434782608,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/1VNnDSoftcBVa72mWs5uuX.txt/000000201,422.0,5362.0,7.870197687430063,182.0,259.0,70.27027027027027,1.0,11.0,2.318681318681319,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/6WwYKdCMlLp0JrBvrw6cwz.txt/000000202,428.0,5140.0,8.326848249027238,159.0,285.0,55.78947368421053,1.0,13.0,2.691823899371069,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/6aNjaMp3OlMVU7YhiS6yiJ.txt/000000203,351.0,5242.0,6.6959175887066005,153.0,264.0,57.95454545454545,1.0,11.0,2.2941176470588234,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/2Mb67OumbO9r0AVYyKQeQ1.txt/000000204,486.0,5446.0,8.92398090341535,178.0,293.0,60.75085324232082,1.0,13.0,2.730337078651685,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/3XozBNEv7alzWopDYObrxq.txt/000000205,377.0,4666.0,8.079725675096443,144.0,215.0,66.97674418604652,1.0,13.0,2.6180555555555554,2.0
show_5lY4b5PGOvMuOYOjOVEcb9/6DY1xm1fJde58k72C75SY1.txt/000000206,499.0,6807.0,7.3306889966211255,214.0,377.0,56.763925729442974,1.0,9.0,2.3317757009345796,2.0
show_1lXPX1ojco5UAcKA510xW4/5JxK90L5WMMAwyJFV7Uu0b.txt/000000207,328.0,3129.0,10.482582294662832,71.0,84.0,84.52380952380952,1.0,19.0,4.619718309859155,3.0
show_6hj26idFRLheiJslz2ozfQ/3WdmQi8lLBxlBqRG5ziCW8.txt/000000208,595.0,6124.0,9.715871979098628,245.0,361.0,67.86703601108033,1.0,16.0,2.4285714285714284,2.0
show_6hj26idFRLheiJslz2ozfQ/7HHxJpkxj9yuHCmKvuIY7t.txt/000000209,452.0,5237.0,8.630895550887914,217.0,324.0,66.9753086419753,1.0,14.0,2.0829493087557602,2.0
show_6hj26idFRLheiJslz2ozfQ/1TUtsqYZEYX9TfKIIrsTSH.txt/000000210,381.0,3970.0,9.596977329974811,168.0,241.0,69.70954356846472,1.0,9.0,2.267857142857143,2.0
show_6hj26idFRLheiJslz2ozfQ/0D22AxxY7hxN1EMDbSeAPE.txt/000000211,188.0,2104.0,8.935361216730039,77.0,110.0,70.0,1.0,10.0,2.4415584415584415,2.0
show_6hj26idFRLheiJslz2ozfQ/3Z7ZOTv4VI6HXgmVwWamGd.txt/000000212,360.0,3620.0,9.94475138121547,139.0,199.0,69.84924623115577,1.0,16.0,2.5899280575539567,2.0
show_6hj26idFRLheiJslz2ozfQ/6joGzLqS4hjt17vNt6VOrd.txt/000000213,397.0,3797.0,10.455622860152753,153.0,195.0,78.46153846153847,1.0,13.0,2.5947712418300655,2.0
show_6hj26idFRLheiJslz2ozfQ/1KucKgZod0QxFrkXkk10sD.txt/000000214,448.0,5168.0,8.6687306501548,219.0,325.0,67.38461538461539,1.0,14.0,2.045662100456621,1.0
show_6hj26idFRLheiJslz2ozfQ/5msxMYbyn69HQHk6gwRzGv.txt/000000215,328.0,3558.0,9.218662169758291,146.0,227.0,64.31718061674009,1.0,9.0,2.2465753424657535,2.0
show_6hj26idFRLheiJslz2ozfQ/2P9NaR4dyBhww5ufkFdm6f.txt/000000216,191.0,1945.0,9.820051413881748,80.0,114.0,70.17543859649123,1.0,14.0,2.3875,2.0
show_6hj26idFRLheiJslz2ozfQ/1oZteovLtShJtdMeNAuqSN.txt/000000217,357.0,3848.0,9.277546777546778,154.0,237.0,64.9789029535865,1.0,10.0,2.3181818181818183,2.0
show_6hj26idFRLheiJslz2ozfQ/6s31NaZDaI4qzSQerU0Eow.txt/000000218,324.0,3532.0,9.173272933182332,142.0,221.0,64.25339366515837,1.0,9.0,2.2816901408450705,2.0
show_6hj26idFRLheiJslz2ozfQ/5VX16CHK0dqnSUuaglMFXa.txt/000000219,230.0,2419.0,9.508061182306738,93.0,143.0,65.03496503496504,1.0,10.0,2.4731182795698925,2.0
show_6hj26idFRLheiJslz2ozfQ/5IOILoOSpP3tso63gC5Pm0.txt/000000220,339.0,3479.0,9.7441793618856,142.0,188.0,75.53191489361703,1.0,15.0,2.387323943661972,2.0
show_6hj26idFRLheiJslz2ozfQ/3nFsDtgsiVjDYLccWRRPau.txt/000000221,282.0,3303.0,8.537693006357857,120.0,188.0,63.829787234042556,1.0,12.0,2.35,2.0
show_6hj26idFRLheiJslz2ozfQ/5tqXrySlOeuBfemrg0K31X.txt/000000222,541.0,5547.0,9.753019650261402,223.0,312.0,71.47435897435898,1.0,11.0,2.4260089686098656,2.0
show_6hj26idFRLheiJslz2ozfQ/5uq3rXMgYihQ94AopvveBu.txt/000000223,535.0,5461.0,9.796740523713606,221.0,303.0,72.93729372937294,1.0,11.0,2.420814479638009,2.0
show_6hj26idFRLheiJslz2ozfQ/1LDywpiCBv3xXtL4R8887I.txt/000000224,326.0,3688.0,8.839479392624728,142.0,201.0,70.64676616915423,1.0,9.0,2.295774647887324,2.0
show_6hj26idFRLheiJslz2ozfQ/4u1fWKQHUPQu9Cui7LyaRu.txt/000000225,364.0,3660.0,9.94535519125683,139.0,194.0,71.64948453608247,1.0,16.0,2.618705035971223,2.0
show_6hj26idFRLheiJslz2ozfQ/2znMwAyEIrBeA2u4lapAbE.txt/000000226,381.0,3995.0,9.5369211514393,139.0,201.0,69.1542288557214,1.0,12.0,2.741007194244604,2.0
show_6hj26idFRLheiJslz2ozfQ/0gjwU1LLwoYxxujcgE4SO0.txt/000000227,315.0,3643.0,8.646719736480922,148.0,229.0,64.62882096069869,1.0,11.0,2.1283783783783785,1.5
show_6hj26idFRLheiJslz2ozfQ/5ysBRj1Of5m5PpjbdaOY88.txt/000000228,381.0,3905.0,9.756722151088349,171.0,251.0,68.12749003984064,1.0,8.0,2.2280701754385963,2.0
show_6hj26idFRLheiJslz2ozfQ/2gm1tCqqNwRhJgXRN5VGPj.txt/000000229,282.0,3062.0,9.209666884389287,119.0,178.0,66.85393258426966,1.0,10.0,2.369747899159664,2.0
show_6hj26idFRLheiJslz2ozfQ/3vJfUvPSIdnoJvpriUghpT.txt/000000230,566.0,6009.0,9.419204526543519,234.0,309.0,75.72815533980582,1.0,11.0,2.4188034188034186,2.0
show_6hj26idFRLheiJslz2ozfQ/2Ge6D4YoxMB8ZMlMzzK0WV.txt/000000231,209.0,2060.0,10.145631067961165,88.0,121.0,72.72727272727273,1.0,11.0,2.375,2.0
show_6hj26idFRLheiJslz2ozfQ/1q6exNmuFX5PCZTASFjE2J.txt/000000232,404.0,4222.0,9.56892468024633,176.0,258.0,68.21705426356588,1.0,17.0,2.2954545454545454,2.0
show_6hj26idFRLheiJslz2ozfQ/6leiiTimAj8K3BujYR89OF.txt/000000233,281.0,3278.0,8.572300183038438,135.0,193.0,69.94818652849742,1.0,8.0,2.0814814814814815,2.0
show_6hj26idFRLheiJslz2ozfQ/7Inc7zgH4B39qy3EKXr8t0.txt/000000234,257.0,2637.0,9.745923397800532,101.0,149.0,67.78523489932886,1.0,11.0,2.5445544554455446,2.0
show_6hj26idFRLheiJslz2ozfQ/4geQsjMNgL5SkseG7FvkbY.txt/000000235,394.0,3826.0,10.297961317302667,153.0,196.0,78.06122448979592,1.0,12.0,2.5751633986928106,2.0
show_6hj26idFRLheiJslz2ozfQ/4sYgeiMlglDXYTpTM4WrCA.txt/000000236,382.0,4330.0,8.822170900692841,173.0,276.0,62.68115942028985,1.0,10.0,2.208092485549133,2.0
show_6hj26idFRLheiJslz2ozfQ/1CZqaiSi5oJDR0DgEVgj4I.txt/000000237,334.0,3734.0,8.944831280128549,139.0,201.0,69.1542288557214,1.0,16.0,2.402877697841727,2.0
show_6hj26idFRLheiJslz2ozfQ/0X0hMAJPcE4kpYQDaQ5AHG.txt/000000238,385.0,4360.0,8.830275229357799,173.0,277.0,62.454873646209386,1.0,11.0,2.2254335260115607,2.0
show_6hj26idFRLheiJslz2ozfQ/6j4Vcj5JG3jVA9VKsW8Tbs.txt/000000239,357.0,3553.0,10.047846889952153,141.0,197.0,71.57360406091371,1.0,9.0,2.5319148936170213,2.0
show_6hj26idFRLheiJslz2ozfQ/6W6cGcrSRTEu5QhtaNgiZw.txt/000000240,465.0,4846.0,9.595542715641766,199.0,276.0,72.10144927536231,1.0,9.0,2.336683417085427,2.0
show_6hj26idFRLheiJslz2ozfQ/5SoqQ39B8DayieMQKFbtVP.txt/000000241,476.0,4924.0,9.66693744922827,205.0,285.0,71.9298245614035,1.0,10.0,2.321951219512195,2.0
show_6hj26idFRLheiJslz2ozfQ/7aDVnY2h7IN0e74mlJwZdo.txt/000000242,308.0,3579.0,8.605755797708857,133.0,187.0,71.12299465240642,1.0,11.0,2.3157894736842106,2.0
show_6hj26idFRLheiJslz2ozfQ/4wdq70T1OYHsVXGzuckQFF.txt/000000243,358.0,4033.0,8.876766674931812,169.0,268.0,63.059701492537314,1.0,8.0,2.1183431952662723,2.0
show_6hj26idFRLheiJslz2ozfQ/4dZLmG13Ftt8db9CgOLhVv.txt/000000244,294.0,3430.0,8.571428571428571,123.0,194.0,63.402061855670105,1.0,10.0,2.3902439024390243,2.0
show_6hj26idFRLheiJslz2ozfQ/2Fu8XnmVOqqz5iqxfyshzG.txt/000000245,291.0,3337.0,8.720407551693137,144.0,201.0,71.64179104477611,1.0,8.0,2.0208333333333335,2.0
show_6hj26idFRLheiJslz2ozfQ/6PV4etEqu0TXc33h2j4e3s.txt/000000246,329.0,3417.0,9.628328943517706,139.0,195.0,71.28205128205128,1.0,12.0,2.366906474820144,2.0
show_6hj26idFRLheiJslz2ozfQ/4dNCx75cezOhpJYIDtOF6j.txt/000000247,357.0,3779.0,9.446943635882509,153.0,232.0,65.94827586206897,1.0,8.0,2.3333333333333335,2.0
show_6hj26idFRLheiJslz2ozfQ/6TIV40qoRsutblT3UgjDDU.txt/000000248,377.0,3800.0,9.921052631578947,145.0,195.0,74.35897435897436,1.0,10.0,2.6,2.0
show_6hj26idFRLheiJslz2ozfQ/0R4sEsnGOCZlgAgpRIUpky.txt/000000249,327.0,3139.0,10.417330359987258,113.0,154.0,73.37662337662337,1.0,17.0,2.893805309734513,2.0
show_6hj26idFRLheiJslz2ozfQ/2IcYm3Mavc6t3ZDZZrPyya.txt/000000250,414.0,4293.0,9.643605870020965,180.0,262.0,68.70229007633588,1.0,17.0,2.3,2.0
show_6hj26idFRLheiJslz2ozfQ/3ghIcnEobwl2y0doA0kHlY.txt/000000251,215.0,2272.0,9.463028169014084,77.0,105.0,73.33333333333333,1.0,13.0,2.792207792207792,2.0
show_6hj26idFRLheiJslz2ozfQ/0bTsdMPevDAXnfPk1FS2va.txt/000000252,367.0,4098.0,8.955588091752075,174.0,274.0,63.503649635036496,1.0,8.0,2.1091954022988504,2.0
show_6hj26idFRLheiJslz2ozfQ/6jm2e6jDihLJlJmjJBqKJ7.txt/000000253,380.0,3838.0,9.900990099009901,169.0,248.0,68.14516129032258,1.0,8.0,2.2485207100591715,2.0
show_6hj26idFRLheiJslz2ozfQ/6ICzh9OdErKfxewL5F2XWo.txt/000000254,385.0,4050.0,9.506172839506172,171.0,251.0,68.12749003984064,1.0,9.0,2.2514619883040936,2.0
show_6hj26idFRLheiJslz2ozfQ/2UqAjF9SnplZYUgsaHgLvH.txt/000000255,185.0,1899.0,9.741969457609269,76.0,109.0,69.72477064220183,1.0,12.0,2.4342105263157894,2.0
show_6hj26idFRLheiJslz2ozfQ/1xWipRXYH7Wwh69AS4xVTu.txt/000000256,332.0,3593.0,9.240189256888394,140.0,217.0,64.51612903225806,1.0,12.0,2.3714285714285714,2.0
show_6hj26idFRLheiJslz2ozfQ/6ePHdYMoPtWhVeS1DZBpC1.txt/000000257,381.0,3759.0,10.135674381484437,146.0,191.0,76.43979057591623,1.0,9.0,2.6095890410958904,2.0
show_6hj26idFRLheiJslz2ozfQ/4pLJfT9hQFhWExXNIsbr5s.txt/000000258,224.0,2465.0,9.087221095334685,94.0,159.0,59.119496855345915,1.0,13.0,2.382978723404255,1.0
show_6hj26idFRLheiJslz2ozfQ/08BaJyMh0nO4DdWr5KUa9G.txt/000000259,360.0,3587.0,10.036241984945637,148.0,203.0,72.9064039408867,1.0,8.0,2.4324324324324325,2.0
show_6hj26idFRLheiJslz2ozfQ/5CHECOszJaz55x0wRPd2dH.txt/000000260,338.0,3444.0,9.814169570267131,142.0,188.0,75.53191489361703,1.0,12.0,2.380281690140845,2.0
