document,dm_count_doc,word_count_doc,dm_words_perc,dm_sentences,sentence_count_doc,dm_sentences_perc,dm_count_min,dm_count_max,dm_count_mean,dm_count_median,dm_pos_sent_begin,dm_pos_sent_middle,dm_pos_sent_end
JoyBuolamwini.txt/000000191,86.0,1198.0,7.178631051752921,1.0,1.0,100.0,86.0,86.0,86.0,86.0,13.0,60.0,13.0
LesleyHazleton.txt/000000192,111.0,1130.0,9.823008849557523,1.0,1.0,100.0,111.0,111.0,111.0,111.0,17.0,78.0,16.0
JimmyNelson.txt/000000193,329.0,3497.0,9.408064054904203,1.0,1.0,100.0,329.0,329.0,329.0,329.0,50.0,229.0,50.0
AlisonGopnik.txt/000000194,286.0,3094.0,9.243697478991596,1.0,1.0,100.0,286.0,286.0,286.0,286.0,47.0,201.0,38.0
RebeccaSaxe.txt/000000195,278.0,3115.0,8.924558587479936,1.0,1.0,100.0,278.0,278.0,278.0,278.0,54.0,191.0,33.0
TrevorAaronson.txt/000000196,135.0,1730.0,7.803468208092486,1.0,1.0,100.0,135.0,135.0,135.0,135.0,16.0,99.0,20.0
PeterWard.txt/000000197,305.0,3744.0,8.146367521367521,1.0,1.0,100.0,305.0,305.0,305.0,305.0,60.0,212.0,33.0
PeterWeinstock.txt/000000198,186.0,2552.0,7.2884012539184955,1.0,1.0,100.0,186.0,186.0,186.0,186.0,29.0,128.0,29.0
AlexLaskey.txt/000000199,102.0,1394.0,7.317073170731708,1.0,1.0,100.0,102.0,102.0,102.0,102.0,14.0,74.0,14.0
HeribertWatzke.txt/000000200,193.0,2159.0,8.939323761000463,1.0,1.0,100.0,193.0,193.0,193.0,193.0,30.0,137.0,26.0
SisonkeMsimang.txt/000000201,218.0,2047.0,10.649731314118222,1.0,1.0,100.0,218.0,218.0,218.0,218.0,47.0,146.0,25.0
JamesBGlattfelder.txt/000000202,148.0,1935.0,7.648578811369509,1.0,1.0,100.0,148.0,148.0,148.0,148.0,21.0,110.0,17.0
SunniBrown.txt/000000203,93.0,949.0,9.799789251844047,1.0,1.0,100.0,93.0,93.0,93.0,93.0,16.0,63.0,14.0
HannahFry.txt/000000204,250.0,2845.0,8.787346221441124,1.0,1.0,100.0,250.0,250.0,250.0,250.0,38.0,178.0,34.0
RamseyMusallam.txt/000000205,78.0,922.0,8.459869848156183,1.0,1.0,100.0,78.0,78.0,78.0,78.0,8.0,54.0,16.0
PaolaAntonelli.txt/000000206,327.0,3351.0,9.758281110116384,1.0,1.0,100.0,327.0,327.0,327.0,327.0,50.0,220.0,57.0
CharlesHazlewood.txt/000000207,142.0,2147.0,6.613879832324173,1.0,1.0,100.0,142.0,142.0,142.0,142.0,21.0,101.0,20.0
JamesWatson.txt/000000208,324.0,2954.0,10.96817874069059,1.0,1.0,100.0,324.0,324.0,324.0,324.0,57.0,230.0,37.0
MartinHanczyc.txt/000000209,256.0,2813.0,9.100604337006754,1.0,1.0,100.0,256.0,256.0,256.0,256.0,41.0,180.0,35.0
MarlonPeterson.txt/000000210,100.0,1177.0,8.496176720475786,1.0,1.0,100.0,100.0,100.0,100.0,100.0,17.0,72.0,11.0
AnnMorgan.txt/000000211,167.0,1985.0,8.413098236775818,1.0,1.0,100.0,167.0,167.0,167.0,167.0,31.0,110.0,26.0
AndyYen.txt/000000212,223.0,2339.0,9.533988884138521,1.0,1.0,100.0,223.0,223.0,223.0,223.0,35.0,153.0,35.0
RaulMidonANSWERS.txt/000000213,27.0,331.0,8.157099697885196,1.0,1.0,100.0,27.0,27.0,27.0,27.0,5.0,20.0,2.0
GeorgeTulevski.txt/000000214,130.0,1828.0,7.111597374179431,1.0,1.0,100.0,130.0,130.0,130.0,130.0,18.0,88.0,24.0
RobertThurman.txt/000000215,185.0,1878.0,9.85090521831736,1.0,1.0,100.0,185.0,185.0,185.0,185.0,24.0,134.0,27.0
RussAltman.txt/000000216,219.0,2604.0,8.410138248847927,1.0,1.0,100.0,219.0,219.0,219.0,219.0,30.0,156.0,33.0
JamesFlynn.txt/000000217,236.0,2916.0,8.093278463648835,1.0,1.0,100.0,236.0,236.0,236.0,236.0,40.0,164.0,32.0
MarkRoth.txt/000000218,297.0,2976.0,9.97983870967742,1.0,1.0,100.0,297.0,297.0,297.0,297.0,43.0,215.0,39.0
CarinBondar.txt/000000219,147.0,1576.0,9.32741116751269,1.0,1.0,100.0,147.0,147.0,147.0,147.0,19.0,104.0,24.0
RobertPalmer.txt/000000220,75.0,1082.0,6.931608133086876,1.0,1.0,100.0,75.0,75.0,75.0,75.0,7.0,55.0,13.0
HenryLin.txt/000000221,83.0,1191.0,6.968933669185558,1.0,1.0,100.0,83.0,83.0,83.0,83.0,13.0,54.0,16.0
PameliaKurstin.txt/000000222,70.0,596.0,11.74496644295302,1.0,1.0,100.0,70.0,70.0,70.0,70.0,8.0,52.0,10.0
HughHerr.txt/000000223,180.0,2335.0,7.708779443254818,1.0,1.0,100.0,180.0,180.0,180.0,180.0,29.0,126.0,25.0
JoAnnKucheraMorin.txt/000000224,73.0,924.0,7.9004329004329,1.0,1.0,100.0,73.0,73.0,73.0,73.0,16.0,43.0,14.0
SheenaIyengar.txt/000000225,288.0,3446.0,8.357515960533952,1.0,1.0,100.0,288.0,288.0,288.0,288.0,38.0,200.0,50.0
LaliteshKattragadda.txt/000000226,25.0,394.0,6.345177664974619,1.0,1.0,100.0,25.0,25.0,25.0,25.0,7.0,15.0,3.0
YassminAbdelMagied.txt/000000227,209.0,2498.0,8.366693354683747,1.0,1.0,100.0,209.0,209.0,209.0,209.0,36.0,136.0,37.0
MurrayGellMannLANGUAGE.txt/000000228,27.0,343.0,7.871720116618076,1.0,1.0,100.0,27.0,27.0,27.0,27.0,4.0,21.0,2.0
ToniGriffin.txt/000000229,186.0,2049.0,9.077598828696924,1.0,1.0,100.0,186.0,186.0,186.0,186.0,35.0,117.0,34.0
ShigeruBan.txt/000000230,182.0,1710.0,10.64327485380117,1.0,1.0,100.0,182.0,182.0,182.0,182.0,29.0,128.0,25.0
TalithiaWilliams.txt/000000231,231.0,2362.0,9.779847586790856,1.0,1.0,100.0,231.0,231.0,231.0,231.0,35.0,164.0,32.0
MikeBiddle.txt/000000232,159.0,2050.0,7.7560975609756095,1.0,1.0,100.0,159.0,159.0,159.0,159.0,27.0,108.0,24.0
DameStephanieShirley.txt/000000233,170.0,1479.0,11.494252873563218,1.0,1.0,100.0,170.0,170.0,170.0,170.0,28.0,113.0,29.0
StephenColeman.txt/000000234,288.0,3351.0,8.594449418084155,1.0,1.0,100.0,288.0,288.0,288.0,288.0,57.0,189.0,42.0
DorothyRoberts.txt/000000235,132.0,1606.0,8.219178082191782,1.0,1.0,100.0,132.0,132.0,132.0,132.0,28.0,80.0,24.0
PaulPiff.txt/000000236,174.0,2341.0,7.432721059376335,1.0,1.0,100.0,174.0,174.0,174.0,174.0,30.0,119.0,25.0
JohnHockenberry.txt/000000237,187.0,2711.0,6.897823681298414,1.0,1.0,100.0,187.0,187.0,187.0,187.0,29.0,132.0,26.0
RutgerBregman.txt/000000238,196.0,2414.0,8.11930405965203,1.0,1.0,100.0,196.0,196.0,196.0,196.0,30.0,139.0,27.0
EbenBayer.txt/000000239,139.0,1761.0,7.893242475865986,1.0,1.0,100.0,139.0,139.0,139.0,139.0,21.0,99.0,19.0
DavidCameron.txt/000000240,204.0,2411.0,8.461219411032767,1.0,1.0,100.0,204.0,204.0,204.0,204.0,30.0,136.0,38.0
OlivierScalabre.txt/000000241,115.0,1687.0,6.816834617664493,1.0,1.0,100.0,115.0,115.0,115.0,115.0,19.0,79.0,17.0
JulieTaymor.txt/000000242,190.0,2240.0,8.482142857142858,1.0,1.0,100.0,190.0,190.0,190.0,190.0,33.0,127.0,30.0
JanChipchase.txt/000000243,293.0,2851.0,10.277095755875132,1.0,1.0,100.0,293.0,293.0,293.0,293.0,51.0,203.0,39.0
AnandaShankar.txt/000000244,87.0,1089.0,7.988980716253444,1.0,1.0,100.0,87.0,87.0,87.0,87.0,19.0,56.0,12.0
GaryKovacs.txt/000000245,99.0,1175.0,8.425531914893616,1.0,1.0,100.0,99.0,99.0,99.0,99.0,18.0,69.0,12.0
DavidAgus.txt/000000246,344.0,4232.0,8.128544423440454,1.0,1.0,100.0,344.0,344.0,344.0,344.0,51.0,237.0,56.0
SerenaWilliams.txt/000000247,356.0,3498.0,10.177244139508291,1.0,1.0,100.0,356.0,356.0,356.0,356.0,57.0,241.0,58.0
ArthurBenjamin.txt/000000248,128.0,1673.0,7.650926479378362,1.0,1.0,100.0,128.0,128.0,128.0,128.0,21.0,83.0,24.0
MarcelDicke.txt/000000249,241.0,2603.0,9.258547829427583,1.0,1.0,100.0,241.0,241.0,241.0,241.0,35.0,171.0,35.0
DaliaMogahed.txt/000000250,167.0,1782.0,9.371492704826037,1.0,1.0,100.0,167.0,167.0,167.0,167.0,28.0,123.0,16.0
ToddKuiken.txt/000000251,327.0,3327.0,9.828674481514879,1.0,1.0,100.0,327.0,327.0,327.0,327.0,56.0,226.0,45.0
AnnaDeavereSmith.txt/000000252,316.0,3551.0,8.898901717825964,1.0,1.0,100.0,316.0,316.0,316.0,316.0,40.0,226.0,50.0
CalebHarper.txt/000000253,185.0,2698.0,6.856931060044477,1.0,1.0,100.0,185.0,185.0,185.0,185.0,27.0,133.0,25.0
SebastianKraves.txt/000000254,139.0,1967.0,7.0665988815455005,1.0,1.0,100.0,139.0,139.0,139.0,139.0,28.0,82.0,29.0
BenjaminWallace.txt/000000255,186.0,2602.0,7.148347425057648,1.0,1.0,100.0,186.0,186.0,186.0,186.0,24.0,134.0,28.0
BillyGraham.txt/000000256,304.0,3458.0,8.791208791208792,1.0,1.0,100.0,304.0,304.0,304.0,304.0,55.0,192.0,57.0
YashengHuang.txt/000000257,208.0,2627.0,7.917776931861439,1.0,1.0,100.0,208.0,208.0,208.0,208.0,29.0,146.0,33.0
AngelaPatton.txt/000000258,85.0,903.0,9.413067552602437,1.0,1.0,100.0,85.0,85.0,85.0,85.0,8.0,67.0,10.0
JessicaLadd.txt/000000259,83.0,924.0,8.982683982683982,1.0,1.0,100.0,83.0,83.0,83.0,83.0,9.0,63.0,11.0
JaredDiamond.txt/000000260,236.0,2785.0,8.473967684021543,1.0,1.0,100.0,236.0,236.0,236.0,236.0,40.0,164.0,32.0
DaveMeslin.txt/000000261,105.0,1270.0,8.26771653543307,1.0,1.0,100.0,105.0,105.0,105.0,105.0,17.0,67.0,21.0
DavidCasarett.txt/000000262,233.0,2604.0,8.947772657450077,1.0,1.0,100.0,233.0,233.0,233.0,233.0,35.0,165.0,33.0
JimToomey.txt/000000263,243.0,2447.0,9.930527176134042,1.0,1.0,100.0,243.0,243.0,243.0,243.0,46.0,148.0,49.0
HollyMorris.txt/000000264,107.0,1307.0,8.186687069625096,1.0,1.0,100.0,107.0,107.0,107.0,107.0,24.0,68.0,15.0
AndrewYoun.txt/000000265,170.0,2288.0,7.43006993006993,1.0,1.0,100.0,170.0,170.0,170.0,170.0,33.0,115.0,22.0
RobDunbar.txt/000000266,259.0,3399.0,7.619888202412474,1.0,1.0,100.0,259.0,259.0,259.0,259.0,36.0,187.0,36.0
YorubaRichen.txt/000000267,206.0,2166.0,9.51061865189289,1.0,1.0,100.0,206.0,206.0,206.0,206.0,26.0,141.0,39.0
AliceRawsthorn.txt/000000268,158.0,1671.0,9.45541591861161,1.0,1.0,100.0,158.0,158.0,158.0,158.0,26.0,112.0,20.0
MichaelTilsonThomas.txt/000000269,225.0,2373.0,9.481668773704172,1.0,1.0,100.0,225.0,225.0,225.0,225.0,43.0,152.0,30.0
LisaHarouni.txt/000000270,195.0,2346.0,8.312020460358056,1.0,1.0,100.0,195.0,195.0,195.0,195.0,32.0,129.0,34.0
JakeWood.txt/000000271,74.0,927.0,7.982740021574973,1.0,1.0,100.0,74.0,74.0,74.0,74.0,13.0,53.0,8.0
MichelLaberge.txt/000000272,245.0,2560.0,9.5703125,1.0,1.0,100.0,245.0,245.0,245.0,245.0,34.0,177.0,34.0
DianeBenscoter.txt/000000273,68.0,746.0,9.115281501340483,1.0,1.0,100.0,68.0,68.0,68.0,68.0,10.0,44.0,14.0
AndrewBird.txt/000000274,49.0,527.0,9.297912713472487,1.0,1.0,100.0,49.0,49.0,49.0,49.0,8.0,32.0,9.0
MikeMatas.txt/000000275,60.0,556.0,10.79136690647482,1.0,1.0,100.0,60.0,60.0,60.0,60.0,8.0,44.0,8.0
GeorgeWhitesides.txt/000000276,213.0,2923.0,7.28703386931235,1.0,1.0,100.0,213.0,213.0,213.0,213.0,34.0,145.0,34.0
LemnSissay.txt/000000277,151.0,1902.0,7.9390115667718195,1.0,1.0,100.0,151.0,151.0,151.0,151.0,13.0,119.0,19.0
RobertSwan.txt/000000278,135.0,1783.0,7.571508693213684,1.0,1.0,100.0,135.0,135.0,135.0,135.0,19.0,96.0,20.0
ChrisJordan.txt/000000279,153.0,1911.0,8.006279434850864,1.0,1.0,100.0,153.0,153.0,153.0,153.0,32.0,98.0,23.0
AmyPurdy.txt/000000280,130.0,1219.0,10.66447908121411,1.0,1.0,100.0,130.0,130.0,130.0,130.0,18.0,93.0,19.0
IvanOransky.txt/000000281,140.0,1626.0,8.61008610086101,1.0,1.0,100.0,140.0,140.0,140.0,140.0,23.0,99.0,18.0
JaneFonda.txt/000000282,133.0,1639.0,8.11470408785845,1.0,1.0,100.0,133.0,133.0,133.0,133.0,24.0,84.0,25.0
CarolynJones.txt/000000283,164.0,1756.0,9.339407744874716,1.0,1.0,100.0,164.0,164.0,164.0,164.0,24.0,108.0,32.0
JamilaRaqib.txt/000000284,125.0,1382.0,9.044862518089724,1.0,1.0,100.0,125.0,125.0,125.0,125.0,25.0,81.0,19.0
BeebanKidron.txt/000000285,165.0,1821.0,9.060955518945635,1.0,1.0,100.0,165.0,165.0,165.0,165.0,21.0,121.0,23.0
CarolynPorco.txt/000000286,268.0,2826.0,9.483368719037509,1.0,1.0,100.0,268.0,268.0,268.0,268.0,44.0,187.0,37.0
RobForbes.txt/000000287,249.0,2982.0,8.35010060362173,1.0,1.0,100.0,249.0,249.0,249.0,249.0,39.0,177.0,33.0
JeremyKasdin.txt/000000288,76.0,1347.0,5.642167780252413,1.0,1.0,100.0,76.0,76.0,76.0,76.0,10.0,53.0,13.0
CurtisWallStreetCarroll.txt/000000289,124.0,1646.0,7.533414337788578,1.0,1.0,100.0,124.0,124.0,124.0,124.0,27.0,77.0,20.0
IvanKrastev.txt/000000290,186.0,2290.0,8.12227074235808,1.0,1.0,100.0,186.0,186.0,186.0,186.0,34.0,122.0,30.0
SarahKay.txt/000000291,177.0,2029.0,8.723509117792016,1.0,1.0,100.0,177.0,177.0,177.0,177.0,20.0,132.0,25.0
ShawnAchor.txt/000000292,227.0,2526.0,8.986539984164688,1.0,1.0,100.0,227.0,227.0,227.0,227.0,41.0,156.0,30.0
ElizabethMurchison.txt/000000293,149.0,1944.0,7.6646090534979425,1.0,1.0,100.0,149.0,149.0,149.0,149.0,27.0,105.0,17.0
ShakaSenghor.txt/000000294,134.0,1664.0,8.052884615384615,1.0,1.0,100.0,134.0,134.0,134.0,134.0,18.0,93.0,23.0
DambisaMoyo.txt/000000295,232.0,2703.0,8.583055863854977,1.0,1.0,100.0,232.0,232.0,232.0,232.0,41.0,154.0,37.0
IanGoldin.txt/000000296,70.0,1233.0,5.6772100567721,1.0,1.0,100.0,70.0,70.0,70.0,70.0,7.0,51.0,12.0
VijayKumar.txt/000000297,182.0,2025.0,8.987654320987655,1.0,1.0,100.0,182.0,182.0,182.0,182.0,24.0,128.0,30.0
SheikhaAlMayassa.txt/000000298,137.0,1724.0,7.9466357308584685,1.0,1.0,100.0,137.0,137.0,137.0,137.0,24.0,86.0,27.0
MeaghanRamsey.txt/000000299,147.0,1682.0,8.739595719381688,1.0,1.0,100.0,147.0,147.0,147.0,147.0,25.0,101.0,21.0
ArisVenetikidis.txt/000000300,211.0,2455.0,8.594704684317719,1.0,1.0,100.0,211.0,211.0,211.0,211.0,31.0,143.0,37.0
ZubaidaBai.txt/000000301,104.0,1096.0,9.489051094890511,1.0,1.0,100.0,104.0,104.0,104.0,104.0,21.0,69.0,14.0
RandallMunroe.txt/000000302,173.0,1795.0,9.637883008356546,1.0,1.0,100.0,173.0,173.0,173.0,173.0,23.0,115.0,35.0
MattRidley.txt/000000303,265.0,3199.0,8.283838699593623,1.0,1.0,100.0,265.0,265.0,265.0,265.0,33.0,194.0,38.0
DanMeyer.txt/000000304,189.0,2276.0,8.304042179261863,1.0,1.0,100.0,189.0,189.0,189.0,189.0,25.0,130.0,34.0
SeanCarroll.txt/000000305,239.0,3101.0,7.707191228635924,1.0,1.0,100.0,239.0,239.0,239.0,239.0,32.0,173.0,34.0
BrianCox.txt/000000306,208.0,2913.0,7.140405080672846,1.0,1.0,100.0,208.0,208.0,208.0,208.0,37.0,148.0,23.0
PatrickAwuah.txt/000000307,152.0,2288.0,6.643356643356643,1.0,1.0,100.0,152.0,152.0,152.0,152.0,16.0,119.0,17.0
OnoraONeill.txt/000000308,126.0,1454.0,8.665749656121045,1.0,1.0,100.0,126.0,126.0,126.0,126.0,13.0,96.0,17.0
ZahraLanghi.txt/000000309,101.0,1025.0,9.853658536585366,1.0,1.0,100.0,101.0,101.0,101.0,101.0,13.0,75.0,13.0
AbhaDawesar.txt/000000310,219.0,2031.0,10.782865583456426,1.0,1.0,100.0,219.0,219.0,219.0,219.0,33.0,153.0,33.0
HowardRheingold.txt/000000311,176.0,2468.0,7.13128038897893,1.0,1.0,100.0,176.0,176.0,176.0,176.0,31.0,124.0,21.0
CatherineCrump.txt/000000312,62.0,897.0,6.911928651059086,1.0,1.0,100.0,62.0,62.0,62.0,62.0,13.0,39.0,10.0
MarkBittman.txt/000000313,290.0,3281.0,8.838768668088997,1.0,1.0,100.0,290.0,290.0,290.0,290.0,47.0,195.0,48.0
AviRubin.txt/000000314,245.0,3262.0,7.510729613733906,1.0,1.0,100.0,245.0,245.0,245.0,245.0,36.0,170.0,39.0
ElizabethLesser.txt/000000315,199.0,2045.0,9.731051344743276,1.0,1.0,100.0,199.0,199.0,199.0,199.0,35.0,136.0,28.0
AmyWebb.txt/000000316,295.0,3162.0,9.329538266919672,1.0,1.0,100.0,295.0,295.0,295.0,295.0,52.0,197.0,46.0
PhilippeStarck.txt/000000317,167.0,2029.0,8.23065549531789,1.0,1.0,100.0,167.0,167.0,167.0,167.0,28.0,111.0,28.0
NinaJablonski.txt/000000318,149.0,1868.0,7.9764453961456105,1.0,1.0,100.0,149.0,149.0,149.0,149.0,23.0,107.0,19.0
JillSobuleandJuliaSweeney.txt/000000319,42.0,461.0,9.11062906724512,1.0,1.0,100.0,42.0,42.0,42.0,42.0,15.0,20.0,7.0
DavidPuttnam.txt/000000320,154.0,1602.0,9.61298377028714,1.0,1.0,100.0,154.0,154.0,154.0,154.0,21.0,105.0,28.0
ScottMcCloud.txt/000000321,275.0,2881.0,9.545296771954183,1.0,1.0,100.0,275.0,275.0,275.0,275.0,45.0,191.0,39.0
TrevorCopp.txt/000000322,162.0,1647.0,9.836065573770492,1.0,1.0,100.0,162.0,162.0,162.0,162.0,30.0,110.0,22.0
GiorgiaLupi.txt/000000323,160.0,1835.0,8.719346049046322,1.0,1.0,100.0,160.0,160.0,160.0,160.0,34.0,101.0,25.0
IrwinRedlener.txt/000000324,337.0,4337.0,7.77034816693567,1.0,1.0,100.0,337.0,337.0,337.0,337.0,56.0,213.0,68.0
ErnestoSirolli.txt/000000325,156.0,2196.0,7.103825136612022,1.0,1.0,100.0,156.0,156.0,156.0,156.0,33.0,107.0,16.0
ThomasGoetz.txt/000000326,264.0,3390.0,7.787610619469026,1.0,1.0,100.0,264.0,264.0,264.0,264.0,43.0,193.0,28.0
UldusBakhtiozina.txt/000000327,33.0,352.0,9.375,1.0,1.0,100.0,33.0,33.0,33.0,33.0,5.0,22.0,6.0
ArthurPottsDawson.txt/000000328,138.0,1734.0,7.958477508650519,1.0,1.0,100.0,138.0,138.0,138.0,138.0,26.0,84.0,28.0
MinaBissell.txt/000000329,188.0,2315.0,8.120950323974082,1.0,1.0,100.0,188.0,188.0,188.0,188.0,34.0,120.0,34.0
BrianGoldman.txt/000000330,328.0,3382.0,9.698403311649912,1.0,1.0,100.0,328.0,328.0,328.0,328.0,36.0,246.0,46.0
DanielGoldstein.txt/000000331,253.0,2916.0,8.676268861454046,1.0,1.0,100.0,253.0,253.0,253.0,253.0,46.0,168.0,39.0
TodMachover.txt/000000332,268.0,3181.0,8.425023577491356,1.0,1.0,100.0,268.0,268.0,268.0,268.0,43.0,180.0,45.0
JudeKelly.txt/000000333,169.0,2071.0,8.16030902945437,1.0,1.0,100.0,169.0,169.0,169.0,169.0,22.0,122.0,25.0
PattieMaes.txt/000000334,118.0,1221.0,9.664209664209665,1.0,1.0,100.0,118.0,118.0,118.0,118.0,19.0,85.0,14.0
RuthChang.txt/000000335,166.0,2240.0,7.410714285714286,1.0,1.0,100.0,166.0,166.0,166.0,166.0,27.0,113.0,26.0
AndrewBastawrous.txt/000000336,86.0,1069.0,8.044901777362021,1.0,1.0,100.0,86.0,86.0,86.0,86.0,10.0,60.0,16.0
ReadMontague.txt/000000337,210.0,2517.0,8.34326579261025,1.0,1.0,100.0,210.0,210.0,210.0,210.0,31.0,142.0,37.0
JohnWilbanks.txt/000000338,315.0,3330.0,9.45945945945946,1.0,1.0,100.0,315.0,315.0,315.0,315.0,61.0,212.0,42.0
RobertHammond.txt/000000339,97.0,1063.0,9.125117591721542,1.0,1.0,100.0,97.0,97.0,97.0,97.0,23.0,59.0,15.0
SeanGourley.txt/000000340,68.0,1086.0,6.261510128913444,1.0,1.0,100.0,68.0,68.0,68.0,68.0,15.0,43.0,10.0
AshtonCofer.txt/000000341,108.0,1037.0,10.414657666345226,1.0,1.0,100.0,108.0,108.0,108.0,108.0,8.0,79.0,21.0
MosheSafdie.txt/000000342,254.0,2568.0,9.890965732087228,1.0,1.0,100.0,254.0,254.0,254.0,254.0,41.0,186.0,27.0
CarrieNugent.txt/000000343,80.0,970.0,8.24742268041237,1.0,1.0,100.0,80.0,80.0,80.0,80.0,10.0,60.0,10.0
TimLeberecht.txt/000000344,54.0,730.0,7.397260273972603,1.0,1.0,100.0,54.0,54.0,54.0,54.0,6.0,40.0,8.0
MihalyCsikszentmihalyi.txt/000000345,217.0,2375.0,9.136842105263158,1.0,1.0,100.0,217.0,217.0,217.0,217.0,38.0,138.0,41.0
PhilipZimbardo.txt/000000346,55.0,761.0,7.227332457293035,1.0,1.0,100.0,55.0,55.0,55.0,55.0,11.0,37.0,7.0
NeilMacGregor.txt/000000347,203.0,2881.0,7.046164526206178,1.0,1.0,100.0,203.0,203.0,203.0,203.0,43.0,133.0,27.0
IwanBaan.txt/000000348,197.0,2592.0,7.6003086419753085,1.0,1.0,100.0,197.0,197.0,197.0,197.0,31.0,138.0,28.0
GenevievevonPetzinger.txt/000000349,158.0,1898.0,8.324552160168599,1.0,1.0,100.0,158.0,158.0,158.0,158.0,30.0,108.0,20.0
JosephPine.txt/000000350,212.0,2414.0,8.782104391052195,1.0,1.0,100.0,212.0,212.0,212.0,212.0,36.0,143.0,33.0
JokChurch.txt/000000351,38.0,500.0,7.6,1.0,1.0,100.0,38.0,38.0,38.0,38.0,7.0,22.0,9.0
PeterSinger.txt/000000352,215.0,2750.0,7.818181818181818,1.0,1.0,100.0,215.0,215.0,215.0,215.0,22.0,163.0,30.0
JR.txt/000000353,302.0,3391.0,8.905927455028015,1.0,1.0,100.0,302.0,302.0,302.0,302.0,40.0,222.0,40.0
CharlieTodd.txt/000000354,203.0,2067.0,9.820996613449443,1.0,1.0,100.0,203.0,203.0,203.0,203.0,29.0,144.0,30.0
DeborahLipstadt.txt/000000355,140.0,1969.0,7.110208227526663,1.0,1.0,100.0,140.0,140.0,140.0,140.0,20.0,101.0,19.0
JonGosier.txt/000000356,86.0,988.0,8.704453441295547,1.0,1.0,100.0,86.0,86.0,86.0,86.0,16.0,54.0,16.0
JoeSmith.txt/000000357,28.0,367.0,7.629427792915531,1.0,1.0,100.0,28.0,28.0,28.0,28.0,3.0,18.0,7.0
SteveKeil.txt/000000358,258.0,3048.0,8.464566929133857,1.0,1.0,100.0,258.0,258.0,258.0,258.0,38.0,187.0,33.0
JanineShepherd.txt/000000359,275.0,2887.0,9.525458953931416,1.0,1.0,100.0,275.0,275.0,275.0,275.0,35.0,184.0,56.0
ShaoLanHsueh.txt/000000360,65.0,834.0,7.793764988009593,1.0,1.0,100.0,65.0,65.0,65.0,65.0,9.0,46.0,10.0
StephenWilkes.txt/000000361,168.0,2023.0,8.304498269896193,1.0,1.0,100.0,168.0,168.0,168.0,168.0,25.0,125.0,18.0
DorisKearnsGoodwin.txt/000000362,368.0,3611.0,10.19108280254777,1.0,1.0,100.0,368.0,368.0,368.0,368.0,59.0,253.0,56.0
EvelynGlennie.txt/000000363,306.0,3094.0,9.89010989010989,1.0,1.0,100.0,306.0,306.0,306.0,306.0,55.0,205.0,46.0
ChipKidd.txt/000000364,222.0,2455.0,9.04276985743381,1.0,1.0,100.0,222.0,222.0,222.0,222.0,31.0,156.0,35.0
PhilBorges.txt/000000365,207.0,2317.0,8.933966335779024,1.0,1.0,100.0,207.0,207.0,207.0,207.0,32.0,157.0,18.0
JamieHeywood.txt/000000366,251.0,3310.0,7.5830815709969785,1.0,1.0,100.0,251.0,251.0,251.0,251.0,46.0,164.0,41.0
AnasAremeyawAnas.txt/000000367,143.0,1692.0,8.451536643026005,1.0,1.0,100.0,143.0,143.0,143.0,143.0,23.0,89.0,31.0
MickEbeling.txt/000000368,146.0,1463.0,9.979494190020505,1.0,1.0,100.0,146.0,146.0,146.0,146.0,26.0,104.0,16.0
SherylWuDunn.txt/000000369,227.0,3099.0,7.324943530171023,1.0,1.0,100.0,227.0,227.0,227.0,227.0,33.0,156.0,38.0
JonathanRossiter.txt/000000370,227.0,2711.0,8.373293987458503,1.0,1.0,100.0,227.0,227.0,227.0,227.0,36.0,161.0,30.0
PeterAttia.txt/000000371,216.0,2594.0,8.326908249807248,1.0,1.0,100.0,216.0,216.0,216.0,216.0,28.0,151.0,37.0
ArunachalamMuruganantham.txt/000000372,80.0,1270.0,6.299212598425197,1.0,1.0,100.0,80.0,80.0,80.0,80.0,13.0,60.0,7.0
SanjayPradhan.txt/000000373,144.0,1641.0,8.775137111517367,1.0,1.0,100.0,144.0,144.0,144.0,144.0,32.0,89.0,23.0
RanaelKaliouby.txt/000000374,180.0,1810.0,9.94475138121547,1.0,1.0,100.0,180.0,180.0,180.0,180.0,28.0,126.0,26.0
GregLynn.txt/000000375,246.0,2773.0,8.871258564731338,1.0,1.0,100.0,246.0,246.0,246.0,246.0,37.0,175.0,34.0
GregoireCourtine.txt/000000376,121.0,1785.0,6.778711484593837,1.0,1.0,100.0,121.0,121.0,121.0,121.0,22.0,77.0,22.0
CarolineCasey.txt/000000377,270.0,2781.0,9.70873786407767,1.0,1.0,100.0,270.0,270.0,270.0,270.0,40.0,190.0,40.0
TheoJansen.txt/000000378,57.0,810.0,7.037037037037037,1.0,1.0,100.0,57.0,57.0,57.0,57.0,6.0,44.0,7.0
JonRonson.txt/000000379,222.0,2517.0,8.820023837902264,1.0,1.0,100.0,222.0,222.0,222.0,222.0,29.0,154.0,39.0
GianGiudice.txt/000000380,143.0,1946.0,7.348406988694759,1.0,1.0,100.0,143.0,143.0,143.0,143.0,22.0,100.0,21.0
MustafaAkyol.txt/000000381,252.0,2943.0,8.562691131498472,1.0,1.0,100.0,252.0,252.0,252.0,252.0,46.0,173.0,33.0
